29.9681510273824,0,-1.382,11.9480325758413,-1.57510212382479,0.174532925199433,0.261769488639336,9.41223514700415,0.174532925199433,0.261769488639336
29.9622493573404,-0.477880525158431,-1.42661965927398,11.948068981153,-1.59118880534195,0.174532970600955,0.261736905930643,9.41586033678173,0.174532970600955,0.261736905930643
29.9486614044106,-0.955609165609855,-1.47122099175078,11.9482763904484,-1.60727431642311,0.174533286229723,0.261351710076635,9.42353271525016,0.174533286229723,0.261351710076635
29.9273911200475,-1.4330723722546,-1.51577185736538,11.9488145449986,-1.62335661555418,0.174534136336486,0.260618285665449,9.43301522487774,0.174534136336486,0.260618285665449
29.8984444944842,-1.91016288538313,-1.56022260000116,11.949831317184,-1.63943393796914,0.174535778700006,0.259544871398212,9.44373145281071,0.174535778700006,0.259544871398212
29.861829053809,-2.3867793010818,-1.60450931097883,11.951462848321,-1.65550482471544,0.174538464679681,0.258143851843555,9.45533432583343,0.174538464679681,0.258143851843555
29.8175533812649,-2.86282561845192,-1.64855689430364,11.9538337129282,-1.67156814933568,0.17454243926816,0.256431383111472,9.46768017394593,0.17454243926816,0.256431383111472
29.765626664158,-3.33821077054569,-1.69228193318358,11.9570571679679,-1.68762314188108,0.17454794114396,0.254427005425436,9.48080520988688,0.17454794114396,0.254427005425436
29.706058267349,-3.81284814392416,-1.73559535844012,11.961235522955,-1.70366940982238,0.174555202724089,0.252153246588498,9.49490414046135,0.174555202724089,0.252153246588498
29.6388573338113,-4.28665509288965,-1.7784049203101,11.9664606479238,-1.71970695535168,0.174564450216656,0.249635219758763,9.51031063985135,0.174564450216656,0.249635219758763
29.5640324122476,-4.75955245488558,-1.82061746579665,11.9728146208399,-1.73573618856018,0.174575903673496,0.246900218393211,9.52747942559245,0.174575903673496,0.246900218393211
29.48159111131,-5.23146407342779,-1.86214102418666,11.9803705038643,-1.75175793601926,0.174589777042781,0.243977310681097,9.54696968516408,0.174589777042781,0.243977310681097
29.3915397796035,-5.7023163343616,-1.90288670363117,11.9891932286433,-1.76777344437257,0.174606278221644,0.24089693527291,9.56942960636042,0.174606278221644,0.24089693527291
29.293883210399,-6.1720377203463,-1.94277040180366,11.9993405642233,-1.78378437865369,0.174625609108794,0.237690499627483,9.59558176930981,0.174625609108794,0.237690499627483
29.1886243698458,-6.64055838735922,-1.98171433363081,12.0108641369909,-1.79979281516656,0.174647965657132,0.234389981860954,9.62620916373332,0.174647965657132,0.234389981860954
29.0757641474623,-7.10780976578181,-2.01964837895201,12.0238104699451,-1.81580122889553,0.174673537926372,0.231027536599575,9.66214160310579,0.174673537926372,0.231027536599575
28.9553011277931,-7.57372418736206,-2.05651125272628,12.0382220083481,-1.83181247554054,0.174702510135657,0.227635105025945,9.70424231879295,0.174702510135657,0.227635105025945
28.827231382334,-8.03823453811575,-2.09225150008798,12.0541381001256,-1.8478297683935,0.174735060716176,0.224244029073637,9.753394532613,0.174735060716176,0.224244029073637
28.6915482811321,-8.50127393609328,-2.12682831816906,12.0715959020508,-1.86385665038123,0.174771362363784,0.22088466957369,9.81048782576639,0.174771362363784,0.22088466957369
28.5482423238408,-8.96277543195102,-2.16021220616875,12.0906311865253,-1.87989696169193,0.174811582091617,0.21758602808807,9.87640414556332,0.174811582091617,0.21758602808807
28.3973009904236,-9.42267172946594,-2.19238544467153,12.1112790284431,-1.8959548034762,0.174855881282715,0.214375372175198,9.95200331839699,0.174855881282715,0.214375372175198
28.2387086121335,-9.88089492255127,-2.22334240469561,12.1335743569894,-1.9120344981663,0.17490441574263,0.211277863911115,10.0381079673666,0.17490441574263,0.211277863911115
28.0724462638113,-10.3373762449886,-2.25308968640234,12.1575523630819,-1.92814054698924,0.174957335752056,0.208316191622448,10.1354877652016,0.174957335752056,0.208316191622448
27.8984916789288,-10.7920458290017,-2.2816460868128,12.1832487593274,-1.94427758525941,0.175014786119436,0.205510204956044,10.2448429870032,0.175014786119436,0.205510204956044
27.716819189111,-11.2448324689618,-2.3090423952612,12.2106998956458,-1.96045033602576,0.175076906233587,0.202876553594821,10.3667873622867,0.175076906233587,0.202876553594821
